      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
      9000   -31406.3949077865   -31201.8720487366     1465.0534210583   -31406.3924038483      204.5228590498      4.33100847
      9050   -31405.1444840550   -31203.4824195675     1444.5607637583   -31405.1444840550      201.6620644875      3.50380535
      9100   -31400.0237149287   -31199.8537484797     1433.8724556348   -31400.0237149287      200.1699664490      3.28384444
      9150   -31404.8404538593   -31204.0743272022     1438.1429149686   -31404.8386239191      200.7661266571      3.12777695
      9200   -31407.3785423679   -31201.4491956148     1475.1284788345   -31407.3785423679      205.9293467532      3.09604984
      9250   -31405.9091115733   -31201.8371890322     1461.8232389762   -31405.9091115733      204.0719225412      2.78411026
      9300   -31410.5496527273   -31204.1029361318     1478.8345411346   -31410.5496527273      206.4467165955      6.08995872
      9350   -31404.8908497812   -31199.4895197934     1471.3461496998   -31404.8908497812      205.4013299878      6.72862005
      9400   -31406.4635978064   -31198.1639814947     1492.1073707863   -31406.4635978064      208.2996163117      3.25502975
      9450   -31404.5586669240   -31195.8552455518     1494.9999373585   -31404.5586666626      208.7034213722      3.53227201
      9500   -31410.4465558585   -31200.4826448548     1504.0291708410   -31410.4465558585      209.9639110037      3.15850624
      9550   -31404.1733842646   -31205.1673916110     1425.5345915993   -31404.1733096105      199.0059926537      3.25776222
      9600   -31406.2507026783   -31203.2277153008     1454.3094282596   -31406.2019353462      203.0229873774      2.92466732
      9650   -31401.0524406802   -31199.7418078731     1442.0433620945   -31401.0524404572      201.3106328071      2.78334516
      9700   -31405.5927143449   -31202.3536337697     1455.8573631950   -31405.5927143449      203.2390805752      5.15990937
      9750   -31404.7556921677   -31193.8924731723     1510.4711610219   -31404.7556921677      210.8632189954      6.64995557
      9800   -31409.1421711771   -31191.8119666907     1556.7959545517   -31409.1421711755      217.3302044864      3.93478148
      9850   -31402.9494991926   -31195.1254004462     1488.7011078432   -31402.9494991926      207.8240987464      3.82434307
      9900   -31408.4869060293   -31196.9876446646     1515.0273072325   -31408.4869060293      211.4992613648      4.26962533
      9950   -31412.8903960125   -31199.7054617286     1527.1022454001   -31412.8903959818      213.1849342839      2.76354212
     10000   -31408.6223809136   -31201.8085863365     1481.4640215511   -31408.6223809136      206.8137945770      3.73645737
     10050   -31402.9258747142   -31203.7936992048     1426.4384740574   -31402.9258747142      199.1321755095      5.14615726
     10100   -31412.3739042426   -31202.7028980141     1501.9310134762   -31412.3739042426      209.6710062285      3.63059453
     10150   -31402.7342636375   -31206.0392673473     1408.9802898255   -31402.7342636375      196.6949962902      4.73355076
     10200   -31409.8541496640   -31205.5230614931     1463.6797135741   -31409.8541496640      204.3310881710      4.28621250
     10250   -31411.5348809595   -31204.4978411865     1483.0631882146   -31411.5348809595      207.0370397730      6.82408534
     10300   -31412.0723092396   -31201.1698997039     1510.7518936275   -31412.0723092396      210.9024095357      3.72312067
     10350   -31406.2763374027   -31203.7172756716     1450.9862014158   -31406.2763374027      202.5590617310      3.52045884
     10400   -31409.9093213518   -31206.0721547985     1460.1416173487   -31409.9093212189      203.8371665533      3.06205056
     10450   -31407.7608348321   -31203.0367086022     1466.4951531568   -31407.7608318040      204.7241262300      3.25986927
     10500   -31411.6787084027   -31209.6008894761     1447.5389270114   -31411.6787075775      202.0778189265      2.78853849
     10550   -31410.8284926683   -31204.6531663225     1476.8904982257   -31410.8284923141      206.1753263458      3.38808679
     10600   -31410.4324974719   -31201.8512727448     1494.1246092229   -31410.4324480621      208.5812247271      2.77467708
     10650   -31410.1425593508   -31207.3146492501     1452.9120361397   -31410.1425087765      202.8279101008      4.49755140
     10700   -31407.0965126094   -31211.4287107413     1401.6222140135   -31407.0965126094      195.6678018681      2.85136514
     10750   -31412.4927613867   -31212.7189533442     1431.0346641456   -31412.4927608933      199.7738080425      3.76592639
     10800   -31407.8792966684   -31206.1533026402     1445.0187086197   -31407.8791697474      201.7259940282      2.80456312
     10850   -31410.1193264434   -31204.9556994214     1469.6434180596   -31410.1193264434      205.1636270220      2.45458138
     10900   -31412.8698340855   -31207.6193327854     1470.2657223779   -31412.8698340855      205.2505013001      2.78110914
     10950   -31410.7020455640   -31204.1273159443     1479.7515335915   -31410.7020455640      206.5747296197      6.59214718
     11000   -31408.9811505374   -31208.2738397159     1437.7216009819   -31408.9811505354      200.7073108216      3.11959275
     11050   -31408.2256798117   -31208.3569771528     1431.7144203505   -31408.2256798117      199.8687026589      6.04152564
     11100   -31406.3571080029   -31202.0955741640     1463.1814767877   -31406.3342552688      204.2615338390      4.58221154
     11150   -31409.0287484507   -31199.4267509756     1501.4366848194   -31409.0287484507      209.6019974751      2.77268066
     11200   -31405.0854653771   -31198.9878506360     1476.3338286545   -31405.0854653771      206.0976147411      6.82280311
     11250   -31409.1160004826   -31196.4985156798     1523.0374488913   -31409.1160004826      212.6174848028      6.78148924
     11300   -31404.8826929418   -31199.7059088381     1469.7376658503   -31404.8826929418      205.1767841037      3.03294814
     11350   -31410.1459853531   -31199.9927096282     1505.3856423567   -31410.1459853531      210.1532757249      6.05941208
     11400   -31408.2266605053   -31202.2223731381     1475.6652990388   -31408.2266605003      206.0042873672      2.90400023
     11450   -31404.7435761619   -31206.1503948895     1422.5775102774   -31404.7435761619      198.5931812724      5.79257824
     11500   -31403.1358764279   -31199.3405135598     1459.8421660679   -31403.1249083077      203.7953628681      4.59581434
     11550   -31400.0737767505   -31197.5980914952     1450.3889528163   -31400.0737767366      202.4756852552      2.77700618
     11600   -31407.7228361603   -31199.0544537529     1494.7489436289   -31407.7228361603      208.6683824074      4.13851831
     11650   -31407.0108249499   -31199.0691034747     1489.5436717598   -31407.0108249499      207.9417214751      6.45330627
     11700   -31403.4418173588   -31190.1149732510     1528.1187844511   -31403.4418173588      213.3268441078      6.69316192
     11750   -31406.7363695313   -31192.5673313960     1534.1516516180   -31406.7363695313      214.1690381353      5.12166287
     11800   -31399.5449166445   -31193.3082150912     1477.3301456967   -31399.5397596233      206.2367015533      4.52792735
     11850   -31412.6070589970   -31199.7971813894     1524.4156114008   -31412.6070589970      212.8098776075      3.40883438
     11900   -31414.4082980480   -31202.1635513133     1520.3674237192   -31414.4082885360      212.2447467347      4.98521534
     11950   -31405.7086656258   -31197.4793747090     1491.6036106642   -31405.7086236073      208.2292909167      2.76827809
     12000   -31407.9435236620   -31202.1374795070     1474.2452284528   -31407.9435236620      205.8060441550      4.86175942
     12050   -31406.3577977815   -31200.8455602815     1472.1406106754   -31406.3577977743      205.5122375000      2.96595556
     12100   -31408.3695428274   -31203.3921698493     1468.3092291798   -31408.3695428274      204.9773729781      3.62980395
     12150   -31405.5284151109   -31204.4751065279     1440.2000779910   -31405.5284151109      201.0533085829      4.27742567
     12200   -31409.5835164519   -31210.0338123124     1429.4293463274   -31409.5835164346      199.5497041394      3.18462073
     12250   -31415.5057140953   -31213.0935936904     1449.9336203319   -31415.5057140953      202.4121204048      5.19776055
     12300   -31411.8266733076   -31201.9025683832     1503.7440289601   -31411.8266733076      209.9241049244      6.54638780
     12350   -31405.0613597063   -31205.6411314480     1428.5018750243   -31405.0613597063      199.4202282583      3.54866888
     12400   -31405.9852511560   -31204.2891805748     1444.8043587490   -31405.9852511560      201.6960705812      4.03207550
     12450   -31407.7643533579   -31206.1559015619     1444.1767213215   -31407.7643029457      201.6084517959      3.42621938
     12500   -31408.3956077136   -31204.8814785088     1457.8276120836   -31408.3956076961      203.5141292048      3.74215547
     12550   -31415.0602348482   -31208.8853968422     1476.8870001143   -31415.0602348482      206.1748380061      4.96737332
     12600   -31405.4231315348   -31201.0430011191     1464.0310166451   -31405.4231264790      204.3801304157      4.47415074
     12650   -31401.6931074866   -31199.4194537174     1448.9417457846   -31401.6931074866      202.2736537692      2.84175316
     12700   -31413.2642492996   -31198.8130995439     1536.1724946495   -31413.2642492996      214.4511497557      6.82912897
     12750   -31407.4947781341   -31201.9069027282     1472.6824257729   -31407.4947781341      205.5878754059      3.80652166
     12800   -31407.9547086590   -31207.1544347873     1438.3875208466   -31407.9547086590      200.8002738717      4.52932405
     12850   -31410.1936254748   -31207.2561281307     1453.6970396673   -31410.1936254748      202.9374973441      3.52605599
     12900   -31412.6548828247   -31212.5058891629     1433.7222217992   -31412.6548828247      200.1489936618      3.23468926
     12950   -31416.5925336391   -31217.1276575100     1428.8216999872   -31416.5925336391      199.4648761290      4.18441155
     13000   -31418.2945837248   -31215.9948251095     1449.1287419679   -31418.2945837248      202.2997586153      2.95061500
     13050   -31414.5191367501   -31212.9189207737     1444.1177258838   -31414.5191367501      201.6002159764      6.31189734
     13100   -31407.9833730850   -31207.0900985526     1439.0537101262   -31407.9833730850      200.8932745324      6.62444960
     13150   -31405.4381907586   -31206.2120436408     1427.1116185017   -31405.4381645338      199.2261471178      2.93843041
