      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       161   -31407.0153250784   -31188.2031760284     1567.4115305456   -31407.0153250784      218.8121490500      0.81506908
       162   -31406.7282916409   -31188.2017600269     1565.3655743932   -31406.7282916409      218.5265316140      0.94171970
       163   -31406.5228821515   -31188.2016759306     1563.8947722005   -31406.5228821515      218.3212062209      0.69764434
       164   -31406.4019197612   -31188.2018926883     1563.0267326764   -31406.4019197612      218.2000270730      0.91053371
       165   -31406.3619477929   -31188.2028047348     1562.7338692468   -31406.3619477929      218.1591430581      0.95978988
       166   -31406.3908406293   -31188.2035350619     1562.9356050371   -31406.3908406293      218.1873055674      0.90328240
       167   -31406.4723460392   -31188.2055110379     1563.5052962188   -31406.4723460392      218.2668350013      0.96528652
       168   -31406.5824198139   -31188.2072789638     1564.2811207643   -31406.5824198139      218.3751408500      0.94480098
       169   -31406.6955281664   -31188.2088897069     1565.0798087687   -31406.6955281664      218.4866384595      0.99672112
       170   -31406.7851889613   -31188.2103097588     1565.7119014512   -31406.7851889613      218.5748792026      1.01282243
       171   -31406.8267239174   -31188.2120099643     1565.9972487115   -31406.8267239174      218.6147139531      0.42556764
       172   -31406.7972128354   -31188.2128926838     1565.7795295628   -31406.7972128354      218.5843201517      0.44324995
       173   -31406.6805686438   -31188.2136223265     1564.9387485452   -31406.6805686438      218.4669463173      0.38735689
       174   -31406.4660439875   -31188.2137988674     1563.4007848919   -31406.4660439874      218.2522451201      0.40382877
       175   -31406.1505199630   -31188.2134152030     1561.1433479246   -31406.1505199562      217.9371047600      0.39776728
       176   -31405.7388283371   -31188.2129071384     1558.1979271240   -31405.7388282035      217.5259211986      0.33573395
       177   -31405.2421973665   -31188.2119076018     1554.6475830152   -31405.2421959492      217.0302897648      0.34766929
       178   -31404.6783713159   -31188.2102252112     1550.6207935586   -31404.6783621388      216.4681461046      0.34136008
       179   -31404.0711589817   -31188.2087349578     1546.2818399051   -31404.0711190655      215.8624240240      0.33776953
       180   -31403.4461268371   -31188.2067966586     1541.8184475290   -31403.4460012779      215.2393301786      0.21089048
       181   -31402.8314426124   -31188.2050805490     1537.4275885399   -31402.8311418638      214.6263620634      0.34273380
       182   -31402.2537301391   -31188.2035198148     1533.3004553660   -31402.2531623828      214.0502103243      0.33295161
       183   -31401.7371781604   -31188.2024603317     1529.6078410159   -31401.7363129908      213.5347178287      0.36230997
       184   -31401.3008391584   -31188.2017391230     1526.4873910997   -31401.2997576681      213.0991000354      0.29750744
       185   -31400.9574439914   -31188.2008640699     1524.0338254346   -31400.9563285676      212.7565799214      0.35420052
       186   -31400.7148087088   -31188.2013064957     1522.2925930370   -31400.7138688525      212.5135022131      0.34097626
       187   -31400.5708779195   -31188.2019404097     1521.2570363563   -31400.5702504491      212.3689375098      0.34573387
       188   -31400.5175228067   -31188.2027538398     1520.8690122039   -31400.5172086861      212.3147689670      0.36099623
       189   -31400.5405448554   -31188.2043000604     1521.0228494596   -31400.5404364776      212.3362447950      0.36700293
       190   -31400.6188405765   -31188.2058373423     1521.5726912446   -31400.6188178436      212.4130032342      0.34491942
       191   -31400.7282717239   -31188.2076645235     1522.3434880130   -31400.7282693548      212.5206072004      0.35179019
       192   -31400.8416118704   -31188.2091135773     1523.1449946464   -31400.8416117882      212.6324982931      0.33715360
       193   -31400.9329517738   -31188.2108494826     1523.7868526984   -31400.9329517735      212.7221022912      0.33906209
       194   -31400.9768510122   -31188.2119787585     1524.0932256888   -31400.9768510122      212.7648722537      0.57930153
       195   -31400.9530525413   -31188.2128878314     1523.9162387649   -31400.9530525413      212.7401647099      0.58127610
       196   -31400.8464141000   -31188.2135809774     1523.1473931221   -31400.8464141000      212.6328331226      0.65153065
       197   -31400.6482468935   -31188.2138416690     1521.7259995804   -31400.6482468935      212.4344052245      0.23015329
       198   -31400.3569526639   -31188.2132066323     1519.6439279386   -31400.3569526639      212.1437460316      0.64763583
       199   -31399.9793795574   -31188.2122206078     1516.9463312226   -31399.9793795574      211.7671589495      0.62933680
       200   -31399.5285321214   -31188.2106149097     1513.7282892495   -31399.5285321214      211.3179172117      0.61464385
       201   -31399.0247012213   -31188.2094360490     1510.1276546148   -31399.0247012213      210.8152651723      0.70111994
       202   -31398.4906173425   -31188.2076493150     1506.3146639465   -31398.4906173425      210.2829680275      0.70092331
       203   -31397.9539853719   -31188.2064649762     1502.4791054747   -31397.9539853719      209.7475203958      0.72378415
       204   -31397.4405990191   -31188.2044498658     1498.8160127927   -31397.4405990191      209.2361491533      0.72732136
       205   -31396.9781787609   -31188.2034183507     1495.5109584844   -31396.9781787609      208.7747604102      0.59299940
       206   -31396.5879075058   -31188.2019250914     1492.7260349048   -31396.5879075058      208.3859824144      0.59565060
       207   -31396.2888629578   -31188.2014094810     1490.5875901194   -31396.2888629578      208.0874534768      0.62009183
       208   -31396.0913434048   -31188.2008569592     1489.1766611692   -31396.0913434048      207.8904864456      0.64487564
       209   -31396.0002697937   -31188.2010550326     1488.5228570212   -31396.0002697937      207.7992147611      0.64614620
       210   -31396.0122942724   -31188.2020068633     1488.6021734400   -31396.0122942724      207.8102874091      0.63366154
       211   -31396.1161059977   -31188.2029726564     1489.3388871037   -31396.1161059977      207.9131333413      0.65345150
       212   -31396.2948971338   -31188.2041233504     1490.6113743883   -31396.2948971338      208.0907737834      0.66638078
       213   -31396.5269736928   -31188.2058559099     1492.2613917312   -31396.5269736928      208.3211177829      0.66847046
