      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       188   -31514.7126728522   -31397.3815741566      840.4748903815   -31514.7126728522      117.3310986955      0.15314892
       189   -31514.7374430967   -31397.3822360916      840.6475848260   -31514.7374430967      117.3552070052      0.15284984
       190   -31514.7449406706   -31397.3827549324      840.6975754079   -31514.7449406706      117.3621857382      0.15424403
       191   -31514.7273397080   -31397.3825753471      840.5727812966   -31514.7273397080      117.3447643609      0.15437051
       192   -31514.6811096383   -31397.3831576894      840.2374511299   -31514.6811096383      117.2979519489      0.15516367
       193   -31514.6025319197   -31397.3831243502      839.6748161640   -31514.6025319197      117.2194075694      0.15232429
       194   -31514.4924449216   -31397.3828311236      838.8883332195   -31514.4924449216      117.1096137980      0.15043551
       195   -31514.3541522839   -31397.3823096947      837.9014402055   -31514.3541522839      116.9718425892      0.14903054
       196   -31514.1939975353   -31397.3820836176      836.7558271994   -31514.1939975353      116.8119139177      0.98940089
       197   -31514.0190725388   -31397.3813028761      835.5083840644   -31514.0190725388      116.6377696627      1.06523572
       198   -31513.8398868601   -31397.3809968596      834.2270199062   -31513.8398868601      116.4588900005      1.07530300
       199   -31513.6661623432   -31397.3805685456      832.9856516014   -31513.6661623432      116.2855937976      1.09324202
       200   -31513.5078246433   -31397.3795471737      831.8587515296   -31513.5078246433      116.1282774696      0.92351648
       201   -31513.3758236271   -31397.3791778583      830.9158374977   -31513.3758236271      115.9966457688      0.86672853
       202   -31513.2774794300   -31397.3784883443      830.2163101777   -31513.2774794300      115.8989910857      0.84298793
       203   -31513.2200426291   -31397.3784651123      829.8050410123   -31513.2200426291      115.8415775168      1.06203583
       204   -31513.2067959583   -31397.3786198157      829.7090432879   -31513.2067959583      115.8281761427      1.10344493
       205   -31513.2384018227   -31397.3786173399      829.9354625111   -31513.2384018227      115.8597844828      1.07355097
       206   -31513.3133852469   -31397.3788345065      830.4710337522   -31513.3133852469      115.9345507404      1.08710924
       207   -31513.4274123665   -31397.3795034540      831.2830494780   -31513.4274123665      116.0479089125      1.09006863
       208   -31513.5732647343   -31397.3803540640      832.3217369005   -31513.5732647343      116.1929106703      1.04653199
       209   -31513.7417801386   -31397.3810560429      833.5238305646   -31513.7417801386      116.3607240957      1.07808611
       210   -31513.9223439001   -31397.3810841549      834.8170570144   -31513.9223439001      116.5412597452      1.07680474
       211   -31514.1057648815   -31397.3818866636      836.1252032990   -31514.1057648815      116.7238782179      0.15401819
       212   -31514.2803527797   -31397.3822298734      837.3733658665   -31514.2803527797      116.8981229063      0.15230637
       213   -31514.4377401796   -31397.3833161099      838.4929940353   -31514.4377401796      117.0544240697      0.14796596
       214   -31514.5682490684   -31397.3835210034      839.4263973476   -31514.5682490684      117.1847280650      0.15195925
       215   -31514.6669553713   -31397.3839474752      840.1304027749   -31514.6669553713      117.2830078961      0.12894048
       216   -31514.7298148246   -31397.3841908436      840.5789389914   -31514.7298148246      117.3456239810      0.15114546
       217   -31514.7549838412   -31397.3834678523      840.7644105560   -31514.7549838412      117.3715159889      0.15130954
       218   -31514.7459771410   -31397.3837604863      840.6977968704   -31514.7459771410      117.3622166546      0.15340890
       219   -31514.7047679181   -31397.3830752041      840.4075127521   -31514.7047679181      117.3216927140      0.15459574
       220   -31514.6387301587   -31397.3827005063      839.9371502047   -31514.6387301587      117.2560296525      0.15172830
       221   -31514.5556064929   -31397.3826271419      839.3422380819   -31514.5556064929      117.1729793510      0.15157028
       222   -31514.4630091719   -31397.3816115316      838.6862131307   -31514.4630091719      117.0813976403      0.15387628
       223   -31514.3721885516   -31397.3815825328      838.0358478059   -31514.3721885516      116.9906060188      0.15189460
       224   -31514.2901478570   -31397.3804382958      837.4563642580   -31514.2901478570      116.9097095612      0.15020263
       225   -31514.2273351840   -31397.3804199819      837.0065510145   -31514.2273351840      116.8469152021      0.15048736
       226   -31514.1885841690   -31397.3796873356      836.7342149962   -31514.1885841690      116.8088968334      0.15083186
       227   -31514.1801219857   -31397.3798665953      836.6723139663   -31514.1801219857      116.8002553904      0.15325643
       228   -31514.2031761298   -31397.3800467432      836.8361666847   -31514.2031761298      116.8231293867      0.15368019
       229   -31514.2569348963   -31397.3799404965      837.2220165706   -31514.2569348963      116.8769943998      0.15173910
       230   -31514.3393624539   -31397.3806870643      837.8071199374   -31514.3393624539      116.9586753896      0.14935207
       231   -31514.4442019574   -31397.3816311956      838.5513510284   -31514.4442019574      117.0625707618      0.14272268
       232   -31514.5625255430   -31397.3814630203      839.4001400607   -31514.5625255430      117.1810625227      0.14656561
       233   -31514.6879988455   -31397.3829280999      840.2884450260   -31514.6879988455      117.3050707456      0.15005584
       234   -31514.8078294446   -31397.3831286242      841.1453881143   -31514.8078294446      117.4247008204      0.15293886
       235   -31514.9137792200   -31397.3838457250      841.8991986689   -31514.9137792200      117.5299334950      0.14909737
       236   -31514.9958340221   -31397.3845233431      842.4821257925   -31514.9958340221      117.6113106790      0.14954375
       237   -31515.0454142102   -31397.3848377591      842.8350300508   -31515.0454142102      117.6605764511      0.15022006
       238   -31515.0561403107   -31397.3849038569      842.9113905789   -31515.0561403107      117.6712364538      0.14931330
       239   -31515.0240877100   -31397.3850821892      842.6805115517   -31515.0240877100      117.6390055208      0.14912682
       240   -31514.9469596296   -31397.3848451831      842.1297196649   -31514.9469596296      117.5621144465      0.15337124
       241   -31514.8264604499   -31397.3850061057      841.2653982077   -31514.8264604499      117.4414543443      0.10403131
       242   -31514.6649234013   -31397.3843770284      840.1127702081   -31514.6649234013      117.2805463729      0.14156882
       243   -31514.4695169711   -31397.3841824566      838.7144140417   -31514.4695169711      117.0853345144      0.14967531
       244   -31514.2475501038   -31397.3837404326      837.1275707382   -31514.2475501038      116.8638096713      0.15230220
       245   -31514.0084443278   -31397.3829593807      835.4203852721   -31514.0084443278      116.6254849471      1.00654908
       246   -31513.7632340271   -31397.3824749953      833.6673463151   -31513.7632340271      116.3807590318      1.07678874
       247   -31513.5221094593   -31397.3819025362      831.9442054818   -31513.5221094593      116.1402069231      1.02805068
       248   -31513.2951737729   -31397.3813253522      830.3227373491   -31513.2951737729      115.9138484207      1.06924308
       249   -31513.0912081177   -31397.3807583275      828.8657370864   -31513.0912081177      115.7104497902      1.05484832
       250   -31512.9169991326   -31397.3800902899      827.6226156076   -31512.9169991326      115.5369088426      0.88316201
       251   -31512.7783035993   -31397.3805311050      826.6259437242   -31512.7783035993      115.3977724943      1.05221430
       252   -31512.6752785733   -31397.3803527364      825.8892248658   -31512.6752785733      115.2949258369      1.08442542
       253   -31512.6086906910   -31397.3812111398      825.4060885937   -31512.6086906910      115.2274795511      1.05012566
       254   -31512.5731876674   -31397.3813210244      825.1509835498   -31512.5731876674      115.1918666430      1.07153526
       255   -31512.5634696538   -31397.3813269205      825.0813285134   -31512.5634696538      115.1821427333      1.07859952
       256   -31512.5727380787   -31397.3822691185      825.1409715644   -31512.5727380787      115.1904689602      1.07964388
       257   -31512.5910165710   -31397.3832758136      825.2646941924   -31512.5910165710      115.2077407575      1.04369876
       258   -31512.6078920001   -31397.3835775355      825.3834162092   -31512.6078920001      115.2243144646      1.07946700
       259   -31512.6148137773   -31397.3840351748      825.4297206047   -31512.6148137773      115.2307786025      1.09494317
       260   -31512.6030165836   -31397.3843053365      825.3432788234   -31512.6030165836      115.2187112471      0.15212894
       261   -31512.5659060806   -31397.3845389301      825.0757728010   -31512.5659060806      115.1813671505      0.14904371
       262   -31512.4994279390   -31397.3851821879      824.5949637785   -31512.4994279390      115.1142457510      0.14871526
       263   -31512.4000657798   -31397.3845673667      823.8876094715   -31512.4000657798      115.0154984131      0.14953079
       264   -31512.2709552911   -31397.3848120113      822.9610031183   -31512.2709552911      114.8861432798      0.14853940
       265   -31512.1139201348   -31397.3838497281      821.8430102555   -31512.1139201348      114.7300704067      0.15149234
       266   -31511.9375881634   -31397.3837506149      820.5806058820   -31511.9375881634      114.5538375485      0.15106292
       267   -31511.7492374871   -31397.3829713467      819.2369803603   -31511.7492374871      114.3662661404      0.15060776
       268   -31511.5597584379   -31397.3818945777      817.8874030738   -31511.5597584379      114.1778638602      0.15034533
       269   -31511.3813207425   -31397.3812034560      816.6141555402   -31511.3813207425      114.0001172865      0.14961073
       270   -31511.2257687463   -31397.3810704745      815.5008464450   -31511.2257687463      113.8446982718      0.14320178
       271   -31511.1028474544   -31397.3802009364      814.6265562053   -31511.1028474544      113.7226465180      0.15466832
       272   -31511.0234697828   -31397.3798792748      814.0602562892   -31511.0234697828      113.6435905080      0.15458749
       273   -31510.9948394285   -31397.3797770158      813.8559017056   -31510.9948394285      113.6150624127      0.15150786
       274   -31511.0214019731   -31397.3794388698      814.0485987419   -31511.0214019731      113.6419631033      0.15098928
