      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       157   -31408.6575506056   -31188.2089195392     1579.1341007640   -31408.6575506056      220.4486310663      0.15284436
       158   -31408.2160521293   -31188.2071697832     1575.9840598836   -31408.2160521293      220.0088823461      0.15452421
       159   -31407.7786356553   -31188.2054156797     1572.8632906489   -31407.7786356553      219.5732199756      0.14312826
       160   -31407.3706647717   -31188.2037870962     1569.9525491324   -31407.3706647717      219.1668776755      0.26882276
       161   -31407.0153250785   -31188.2031760284     1567.4115305456   -31407.0153250785      218.8121490500      0.24824827
       162   -31406.7282916408   -31188.2017600268     1565.3655743932   -31406.7282916408      218.5265316140      0.26488308
       163   -31406.5228821517   -31188.2016759308     1563.8947722006   -31406.5228821517      218.3212062209      0.25503569
       164   -31406.4019197616   -31188.2018926886     1563.0267326764   -31406.4019197616      218.2000270730      0.23887983
       165   -31406.3619477932   -31188.2028047351     1562.7338692469   -31406.3619477932      218.1591430581      0.25500967
       166   -31406.3908406297   -31188.2035350623     1562.9356050372   -31406.3908406297      218.1873055674      0.25324896
       167   -31406.4723460396   -31188.2055110383     1563.5052962189   -31406.4723460396      218.2668350013      0.25079439
       168   -31406.5824198141   -31188.2072789641     1564.2811207644   -31406.5824198141      218.3751408500      0.25245505
       169   -31406.6955281665   -31188.2088897071     1565.0798087688   -31406.6955281665      218.4866384595      0.23937688
       170   -31406.7851889617   -31188.2103097591     1565.7119014512   -31406.7851889617      218.5748792026      0.25005977
       171   -31406.8267239176   -31188.2120099645     1565.9972487116   -31406.8267239176      218.6147139531      0.13768562
       172   -31406.7972128357   -31188.2128926840     1565.7795295628   -31406.7972128357      218.5843201517      0.14849649
       173   -31406.6805686439   -31188.2136223265     1564.9387485452   -31406.6805686439      218.4669463173      0.15123566
       174   -31406.4660439878   -31188.2137988677     1563.4007848919   -31406.4660439877      218.2522451201      0.15461552
       175   -31406.1505199633   -31188.2134152033     1561.1433479246   -31406.1505199565      217.9371047600      0.15120947
       176   -31405.7388283372   -31188.2129071386     1558.1979271240   -31405.7388282037      217.5259211986      0.14899163
       177   -31405.2421973667   -31188.2119076019     1554.6475830151   -31405.2421959494      217.0302897648      0.14014427
       178   -31404.6783713162   -31188.2102252116     1550.6207935586   -31404.6783621391      216.4681461046      0.15363393
       179   -31404.0711589820   -31188.2087349581     1546.2818399050   -31404.0711190658      215.8624240239      0.15667642
       180   -31403.4461268373   -31188.2067966587     1541.8184475290   -31403.4460012780      215.2393301786      0.15364272
       181   -31402.8314426123   -31188.2050805489     1537.4275885399   -31402.8311418637      214.6263620634      0.15117667
       182   -31402.2537301394   -31188.2035198151     1533.3004553660   -31402.2531623832      214.0502103243      0.12799662
       183   -31401.7371781606   -31188.2024603319     1529.6078410158   -31401.7363129910      213.5347178287      0.15400281
       184   -31401.3008391585   -31188.2017391231     1526.4873910997   -31401.2997576682      213.0991000354      0.15539755
       185   -31400.9574439916   -31188.2008640702     1524.0338254346   -31400.9563285679      212.7565799214      0.15327458
       186   -31400.7148087094   -31188.2013064964     1522.2925930370   -31400.7138688531      212.5135022131      0.14968674
       187   -31400.5708779197   -31188.2019404098     1521.2570363563   -31400.5702504492      212.3689375098      0.14425637
       188   -31400.5175228069   -31188.2027538399     1520.8690122040   -31400.5172086863      212.3147689670      0.14974612
       189   -31400.5405448557   -31188.2043000606     1521.0228494597   -31400.5404364778      212.3362447950      0.14963730
       190   -31400.6188405764   -31188.2058373422     1521.5726912447   -31400.6188178435      212.4130032342      0.14115112
       191   -31400.7282717243   -31188.2076645239     1522.3434880131   -31400.7282693551      212.5206072004      0.14863963
       192   -31400.8416118706   -31188.2091135775     1523.1449946465   -31400.8416117884      212.6324982932      0.15261392
       193   -31400.9329517738   -31188.2108494826     1523.7868526985   -31400.9329517735      212.7221022912      0.14673267
       194   -31400.9768510127   -31188.2119787590     1524.0932256889   -31400.9768510127      212.7648722538      0.25871173
       195   -31400.9530525417   -31188.2128878318     1523.9162387649   -31400.9530525417      212.7401647099      0.25758905
       196   -31400.8464141000   -31188.2135809774     1523.1473931221   -31400.8464141000      212.6328331226      0.26600398
       197   -31400.6482468938   -31188.2138416693     1521.7259995804   -31400.6482468938      212.4344052245      0.26852695
       198   -31400.3569526641   -31188.2132066324     1519.6439279386   -31400.3569526641      212.1437460316      0.26320547
       199   -31399.9793795579   -31188.2122206084     1516.9463312226   -31399.9793795579      211.7671589495      0.26392911
       200   -31399.5285321218   -31188.2106149101     1513.7282892494   -31399.5285321218      211.3179172117      0.24922227
       201   -31399.0247012215   -31188.2094360492     1510.1276546148   -31399.0247012215      210.8152651723      0.25695344
       202   -31398.4906173430   -31188.2076493154     1506.3146639464   -31398.4906173430      210.2829680275      0.26522428
       203   -31397.9539853722   -31188.2064649764     1502.4791054746   -31397.9539853722      209.7475203958      0.23503978
       204   -31397.4405990193   -31188.2044498661     1498.8160127927   -31397.4405990193      209.2361491533      0.26196682
       205   -31396.9781787611   -31188.2034183509     1495.5109584844   -31396.9781787611      208.7747604102      0.24844740
       206   -31396.5879075059   -31188.2019250915     1492.7260349048   -31396.5879075059      208.3859824144      0.24436134
       207   -31396.2888629582   -31188.2014094814     1490.5875901194   -31396.2888629582      208.0874534768      0.25299878
       208   -31396.0913434050   -31188.2008569594     1489.1766611692   -31396.0913434050      207.8904864456      0.24509016
       209   -31396.0002697937   -31188.2010550326     1488.5228570212   -31396.0002697937      207.7992147611      0.25952417
       210   -31396.0122942729   -31188.2020068638     1488.6021734400   -31396.0122942729      207.8102874091      0.25440011
       211   -31396.1161059979   -31188.2029726567     1489.3388871038   -31396.1161059979      207.9131333413      0.24765026
       212   -31396.2948971341   -31188.2041233507     1490.6113743884   -31396.2948971341      208.0907737835      0.24891584
       213   -31396.5269736927   -31188.2058559098     1492.2613917313   -31396.5269736927      208.3211177829      0.24172970
       214   -31396.7862612327   -31188.2076231289     1494.1060805301   -31396.7862612327      208.5786381039      0.25262488
       215   -31397.0452281202   -31188.2089242611     1495.9518111146   -31397.0452281202      208.8363038591      0.24615731
       216   -31397.2782238998   -31188.2105977459     1497.6088362561   -31397.2782238998      209.0676261540      0.21259408
       217   -31397.4605729503   -31188.2119055416     1498.9056844951   -31397.4605729503      209.2486674087      0.23731626
       218   -31397.5729877587   -31188.2131169443     1499.7022650377   -31397.5729877587      209.3598708144      0.24582085
       219   -31397.6007825925   -31188.2132097823     1499.9007020431   -31397.6007825925      209.3875728102      0.24325007
       220   -31397.5386490165   -31188.2135693261     1499.4530466589   -31397.5386490165      209.3250796904      0.23882709
       221   -31397.3857919665   -31188.2125731628     1498.3652254122   -31397.3857919665      209.1732188037      0.24048408
       222   -31397.1523092984   -31188.2119930180     1496.6968806605   -31397.1523092984      208.9403162804      0.24175711
       223   -31396.8522648313   -31188.2106743316     1494.5570258340   -31396.8522648313      208.6415904997      0.23407801
       224   -31396.5071281005   -31188.2091246996     1492.0958170632   -31396.5071281005      208.2980034009      0.24478555
       225   -31396.1419586363   -31188.2073057376     1489.4930376051   -31396.1419586363      207.9346528987      0.23786067
       226   -31395.7845439231   -31188.2057125872     1486.9441900079   -31395.7845439231      207.5788313359      0.24181438
       227   -31395.4617305629   -31188.2038278303     1484.6452902641   -31395.4617305629      207.2579027326      0.24448746
       228   -31395.1997400257   -31188.2025727343     1482.7775706755   -31395.1997400257      206.9971672913      0.21930006
       229   -31395.0196277946   -31188.2017448695     1481.4933075112   -31395.0196277946      206.8178829251      0.24575333
       230   -31394.9366622729   -31188.2010667486     1480.9038602552   -31394.9366622729      206.7355955243      0.23593114
       231   -31394.9601671986   -31188.2012535238     1481.0708945725   -31394.9601671986      206.7589136747      0.23508400
       232   -31395.0902216219   -31188.2014028426     1482.0014405212   -31395.0902216219      206.8888187793      0.24152750
       233   -31395.3210129867   -31188.2024476872     1483.6471779558   -31395.3210129867      207.1185652995      0.23989267
